date,country_code,country,confirmed,suspected,cured,dead
20200306,ES,西班牙,365,0,3,5
20200306,FI,芬兰,15,0,1,0
20200306,FR,法国,577,0,12,9
20200306,GB,英国,163,0,8,1
20200306,GE,格鲁吉亚,3,0,0,0
20200306,GI,直布罗陀,1,0,0,0
20200306,GR,希腊,45,0,0,0
20200306,HR,克罗地亚,11,0,0,0
20200306,HU,匈牙利,4,0,0,0
20200306,ID,印度尼西亚,4,0,0,0
20200306,IE,爱尔兰,13,0,0,0
20200306,IL,以色列,17,0,0,0
20200306,IN,印度,31,0,3,0
20200306,IQ,伊拉克,38,0,0,3
20200306,IR,伊朗,4747,0,739,124
20200306,IS,冰岛,37,0,1,0
20200306,IT,意大利,3927,0,414,148
20200306,JO,约旦,1,0,0,0
20200306,JP,日本,1112,0,316,12
20200306,KH,柬埔寨,1,0,1,0
20200306,KR,韩国,6593,0,108,43
20200306,KW,科威特,58,0,0,0
20200306,LB,黎巴嫩,15,0,1,0
20200306,LI,列支敦士登,1,0,0,0
20200306,LK,斯里兰卡,1,0,1,0
20200306,LT,立陶宛,1,0,0,0
20200306,LU,卢森堡,1,0,0,0
20200306,LV,拉脱维亚,1,0,0,0
20200306,MA,摩洛哥,2,0,0,0
20200306,MC,摩纳哥,1,0,0,0
20200306,MK,北马其顿,1,0,0,0
20200306,MX,墨西哥,5,0,1,0
20200306,MY,马来西亚,83,0,22,0
20200306,NG,尼日利亚,1,0,0,0
20200306,NL,荷兰,128,0,0,1
20200306,NO,挪威,90,0,0,0
20200306,NP,尼泊尔,1,0,1,0
20200306,NZ,新西兰,4,0,0,0
20200306,OM,阿曼,16,0,2,0
20200306,PE,秘鲁,1,0,0,0
20200306,PH,菲律宾,5,0,1,1
20200306,PK,巴基斯坦,6,0,0,0
20200306,PL,波兰,1,0,0,0
20200306,PS,巴勒斯坦,7,0,0,0
20200306,PT,葡萄牙,7,0,0,0
20200306,QA,卡塔尔,11,0,0,0
20200306,RO,罗马尼亚,7,0,1,0
20200306,RS,塞尔维亚,1,0,0,0
20200306,RU,俄罗斯,13,0,2,0
20200306,SA,沙特阿拉伯,5,0,0,0
20200306,SE,瑞典,94,0,0,0
20200306,SG,新加坡,130,0,81,0
20200306,SI,斯洛文尼亚,6,0,0,0
20200306,SK,斯洛伐克,1,0,0,0
20200306,SM,圣马力诺,23,0,0,0
20200306,SN,塞内加尔,4,0,0,0
20200306,TH,泰国,48,0,28,1
20200306,TN,突尼斯,1,0,0,0
20200306,UA,乌克兰,1,0,0,0
20200306,US,美国,233,0,3,14
20200306,VA,梵蒂冈,1,0,0,0
20200306,VN,越南,16,0,16,0
20200306,ZA,南非,1,0,0,0
20200307,AD,安道尔,1,0,0,0
20200307,AE,阿联酋,45,0,5,0
20200307,AF,阿富汗,4,0,0,0
20200307,AM,亚美尼亚,1,0,0,0
20200307,AR,阿根廷,8,0,0,0
20200307,AT,奥地利,66,0,0,0
20200307,AU,澳大利亚,64,0,15,2
20200307,AZ,阿塞拜疆,3,0,0,0
20200307,BA,波黑,3,0,0,0
20200307,BE,比利时,169,0,1,0
20200307,BH,巴林,56,0,4,0
20200307,BR,巴西,13,0,0,0
20200307,BT,不丹,1,0,0,0
20200307,BY,白俄罗斯,6,0,0,0
20200307,CA,加拿大,54,0,7,0
20200307,CH,瑞士,228,0,3,1
20200307,CL,智利,5,0,0,0
20200307,CM,喀麦隆,2,0,0,0
20200307,CN,中国,80859,458,57143,3100
20200307,CO,哥伦比亚,1,0,0,0
20200307,CR,哥斯达黎加,1,0,0,0
20200307,CZ,捷克,19,0,0,0
20200307,DE,德国,684,0,17,0
20200307,DK,丹麦,27,0,0,0
20200307,DO,多米尼加,1,0,0,0
20200307,DZ,阿尔及利亚,19,0,0,0
20200307,EC,厄瓜多尔,14,0,0,0
20200307,EE,爱沙尼亚,10,0,0,0
20200307,EG,埃及,15,0,1,0
20200307,ES,西班牙,430,0,3,8
20200307,FI,芬兰,19,0,1,0
20200307,FR,法国,716,0,12,11
20200307,GB,英国,206,0,8,2
20200307,GE,格鲁吉亚,9,0,0,0
20200307,GI,直布罗陀,1,0,0,0
20200307,GR,希腊,46,0,0,0
20200307,HR,克罗地亚,12,0,0,0
20200307,HU,匈牙利,4,0,0,0
20200307,ID,印度尼西亚,4,0,0,0
20200307,IE,爱尔兰,18,0,0,0
20200307,IL,以色列,21,0,2,0
20200307,IN,印度,33,0,3,0
20200307,IQ,伊拉克,46,0,0,4
20200307,IR,伊朗,5823,0,739,145
20200307,IS,冰岛,43,0,1,0
20200307,IT,意大利,4680,0,523,197
20200307,JO,约旦,1,0,0,0
20200307,JP,日本,1157,0,311,13
20200307,KH,柬埔寨,1,0,1,0
20200307,KR,韩国,7041,0,118,44
20200307,KW,科威特,61,0,0,0
20200307,LB,黎巴嫩,16,0,1,0
20200307,LI,列支敦士登,1,0,0,0
20200307,LK,斯里兰卡,1,0,1,0
20200307,LT,立陶宛,1,0,0,0
20200307,LU,卢森堡,3,0,0,0
20200307,LV,拉脱维亚,1,0,0,0
20200307,MA,摩洛哥,2,0,0,0
20200307,MC,摩纳哥,1,0,0,0
20200307,MK,北马其顿,3,0,0,0
20200307,MT,马耳他,1,0,0,0
20200307,MX,墨西哥,6,0,1,0
20200307,MY,马来西亚,93,0,22,0
20200307,NG,尼日利亚,1,0,0,0
20200307,NL,荷兰,128,0,0,1
20200307,NO,挪威,136,0,0,0
20200307,NP,尼泊尔,1,0,1,0
20200307,NZ,新西兰,5,0,0,0
20200307,OM,阿曼,16,0,2,0
20200307,PE,秘鲁,1,0,0,0
20200307,PH,菲律宾,6,0,1,1
20200307,PK,巴基斯坦,6,0,0,0
20200307,PL,波兰,5,0,0,0
20200307,PS,巴勒斯坦,16,0,0,0
20200307,PT,葡萄牙,15,0,0,0
20200307,QA,卡塔尔,11,0,0,0
20200307,RO,罗马尼亚,9,0,1,0
20200307,RS,塞尔维亚,1,0,0,0
20200307,RU,俄罗斯,14,0,2,0
20200307,SA,沙特阿拉伯,8,0,0,0
20200307,SE,瑞典,161,0,0,0
20200307,SG,新加坡,138,0,81,0
20200307,SI,斯洛文尼亚,7,0,0,0
20200307,SK,斯洛伐克,1,0,0,0
20200307,SM,圣马力诺,23,0,0,1
20200307,SN,塞内加尔,4,0,0,0
20200307,TG,多哥,1,0,0,0
20200307,TH,泰国,50,0,28,1
20200307,TN,突尼斯,1,0,0,0
20200307,UA,乌克兰,1,0,0,0
20200307,US,美国,338,0,10,17
20200307,VA,梵蒂冈,1,0,0,0
20200307,VN,越南,18,0,16,0
20200307,ZA,南非,2,0,0,0
20200308,AD,安道尔,1,0,1,0
20200308,AE,阿联酋,45,0,7,0
20200308,AF,阿富汗,4,0,0,0
20200308,AM,亚美尼亚,1,0,0,0
20200308,AR,阿根廷,8,0,0,1
20200308,AT,奥地利,104,0,0,0
20200308,AU,澳大利亚,76,0,21,3
20200308,AZ,阿塞拜疆,9,0,0,0
20200308,BA,波黑,3,0,0,0
20200308,BD,孟加拉国,1,0,0,0
20200308,BE,比利时,200,0,1,0
20200308,BG,保加利亚,4,0,0,0
20200308,BH,巴林,85,0,6,0
20200308,BR,巴西,19,0,0,0
20200308,BT,不丹,1,0,0,0
20200308,BY,白俄罗斯,6,0,0,0
20200308,CA,加拿大,60,0,8,0
20200308,CH,瑞士,281,0,3,2
20200308,CL,智利,7,0,0,0
20200308,CM,喀麦隆,2,0,0,0
20200308,CN,中国,80904,421,58684,3123
20200308,CO,哥伦比亚,1,0,0,0
20200308,CR,哥斯达黎加,1,0,0,0
20200308,CZ,捷克,26,0,0,0
20200308,DE,德国,939,0,18,0
20200308,DK,丹麦,35,0,1,0
20200308,DO,多米尼加,1,0,0,0
20200308,DZ,阿尔及利亚,20,0,0,0
20200308,EC,厄瓜多尔,14,0,0,0
20200308,EE,爱沙尼亚,10,0,0,0
20200308,EG,埃及,48,0,1,0
20200308,ES,西班牙,613,0,30,13
20200308,FI,芬兰,23,0,1,0
20200308,FR,法国,949,0,12,16
20200308,GB,英国,273,0,18,2
20200308,GE,格鲁吉亚,13,0,0,0
20200308,GI,直布罗陀,1,0,0,0
20200308,GR,希腊,73,0,0,0
20200308,HR,克罗地亚,12,0,0,0
20200308,HU,匈牙利,5,0,0,0
20200308,ID,印度尼西亚,6,0,0,0
20200308,IE,爱尔兰,19,0,0,0
20200308,IL,以色列,25,0,2,0
20200308,IN,印度,40,0,3,0
20200308,IQ,伊拉克,54,0,0,4
20200308,IR,伊朗,6566,0,1669,194
20200308,IS,冰岛,50,0,1,0
20200308,IT,意大利,6092,0,589,233
20200308,JO,约旦,1,0,0,0
20200308,JP,日本,1190,0,311,14
20200308,KH,柬埔寨,2,0,1,0
20200308,KR,韩国,7313,0,130,50
20200308,KW,科威特,64,0,0,0
20200308,LB,黎巴嫩,28,0,1,0
20200308,LI,列支敦士登,1,0,0,0
20200308,LK,斯里兰卡,1,0,1,0
20200308,LT,立陶宛,1,0,0,0
20200308,LU,卢森堡,3,0,0,0
20200308,LV,拉脱维亚,1,0,0,0
20200308,MA,摩洛哥,2,0,0,0
20200308,MC,摩纳哥,1,0,0,0
20200308,MD,摩尔多瓦,1,0,0,0
20200308,MK,北马其顿,3,0,0,0
20200308,MT,马耳他,1,0,0,0
20200308,MV,马尔代夫,2,0,0,0
20200308,MX,墨西哥,7,0,1,0
20200308,MY,马来西亚,99,0,23,0
20200308,NG,尼日利亚,1,0,0,0
20200308,NL,荷兰,265,0,0,1
20200308,NO,挪威,157,0,0,0
20200308,NP,尼泊尔,1,0,1,0
20200308,NZ,新西兰,5,0,0,0
20200308,OM,阿曼,16,0,2,0
20200308,PE,秘鲁,6,0,0,0
20200308,PH,菲律宾,6,0,1,1
20200308,PK,巴基斯坦,6,0,1,0
20200308,PL,波兰,8,0,0,0
20200308,PS,巴勒斯坦,19,0,0,0
20200308,PT,葡萄牙,21,0,0,0
20200308,PY,巴拉圭,1,0,0,0
20200308,QA,卡塔尔,12,0,0,0
20200308,RO,罗马尼亚,14,0,3,0
20200308,RS,塞尔维亚,1,0,0,0
20200308,RU,俄罗斯,17,0,2,0
20200308,SA,沙特阿拉伯,11,0,0,0
20200308,SE,瑞典,203,0,0,0
20200308,SG,新加坡,150,0,90,0
20200308,SI,斯洛文尼亚,12,0,0,0
20200308,SK,斯洛伐克,3,0,0,0
20200308,SM,圣马力诺,26,0,0,1
20200308,SN,塞内加尔,4,0,0,0
20200308,TG,多哥,1,0,0,0
20200308,TH,泰国,50,0,33,1
20200308,TN,突尼斯,1,0,0,0
20200308,UA,乌克兰,1,0,0,0
20200308,US,美国,445,0,10,19
20200308,VA,梵蒂冈,1,0,0,0
20200308,VN,越南,30,0,16,0
20200308,ZA,南非,2,0,0,0
20200309,AD,安道尔,1,0,1,0
20200309,AE,阿联酋,59,0,7,0
20200309,AF,阿富汗,4,0,0,0
20200309,AL,阿尔巴尼亚,2,0,0,0
20200309,AM,亚美尼亚,1,0,0,0
20200309,AR,阿根廷,12,0,0,1
20200309,AT,奥地利,104,0,0,0
20200309,AU,澳大利亚,83,0,22,3
20200309,AZ,阿塞拜疆,9,0,0,0
20200309,BA,波黑,3,0,0,0
20200309,BD,孟加拉国,3,0,0,0
20200309,BE,比利时,239,0,1,0
20200309,BG,保加利亚,4,0,0,0
20200309,BH,巴林,109,0,14,0
20200309,BL,圣巴泰勒米,1,0,0,0
20200309,BN,文莱,1,0,0,0
20200309,BR,巴西,25,0,0,0
20200309,BT,不丹,1,0,0,0
20200309,BY,白俄罗斯,6,0,0,0
20200309,CA,加拿大,66,0,8,0
20200309,CH,瑞士,337,0,3,2
20200309,CL,智利,8,0,0,0
20200309,CM,喀麦隆,2,0,0,0
20200309,CN,中国,80924,349,59982,3140
20200309,CO,哥伦比亚,3,0,0,0
20200309,CR,哥斯达黎加,9,0,0,0
20200309,CZ,捷克,32,0,0,0
20200309,DE,德国,1112,0,18,0
20200309,DK,丹麦,35,0,1,0
20200309,DO,多米尼加,1,0,0,0
20200309,DZ,阿尔及利亚,20,0,0,0
20200309,EC,厄瓜多尔,14,0,0,0
20200309,EE,爱沙尼亚,10,0,0,0
20200309,EG,埃及,55,0,12,1
20200309,ES,西班牙,909,0,30,25
20200309,FI,芬兰,30,0,1,0
20200309,FO,法罗群岛,1,0,0,0
20200309,FR,法国,1209,0,12,21
20200309,GB,英国,319,0,18,3
20200309,GE,格鲁吉亚,15,0,0,0
20200309,GF,法属圭亚那,5,0,0,0
20200309,GI,直布罗陀,1,0,0,0
20200309,GR,希腊,73,0,0,0
20200309,HR,克罗地亚,12,0,0,0
20200309,HU,匈牙利,9,0,0,0
20200309,ID,印度尼西亚,19,0,0,0
20200309,IE,爱尔兰,21,0,0,0
20200309,IL,以色列,39,0,2,0
20200309,IN,印度,43,0,3,0
20200309,IQ,伊拉克,61,0,1,6
20200309,IR,伊朗,7161,0,2134,237
20200309,IS,冰岛,58,0,1,0
20200309,IT,意大利,7424,0,622,366
20200309,JO,约旦,1,0,0,0
20200309,JP,日本,1218,0,346,16
20200309,KH,柬埔寨,2,0,1,0
20200309,KR,韩国,7478,0,166,53
20200309,KW,科威特,65,0,0,0
20200309,LB,黎巴嫩,32,0,1,0
20200309,LI,列支敦士登,1,0,0,0
20200309,LK,斯里兰卡,1,0,1,0
20200309,LT,立陶宛,1,0,0,0
20200309,LU,卢森堡,5,0,0,0
20200309,LV,拉脱维亚,6,0,0,0
20200309,MA,摩洛哥,2,0,0,0
20200309,MC,摩纳哥,1,0,0,0
20200309,MD,摩尔多瓦,1,0,0,0
20200309,MF,圣马丁,2,0,0,0
20200309,MK,北马其顿,4,0,0,0
20200309,MQ,马提尼克,2,0,0,0
20200309,MT,马耳他,3,0,0,0
20200309,MV,马尔代夫,4,0,0,0
20200309,MX,墨西哥,7,0,1,0
20200309,MY,马来西亚,117,0,24,0
20200309,NG,尼日利亚,2,0,0,0
20200309,NL,荷兰,321,0,0,3
20200309,NO,挪威,176,0,0,0
20200309,NP,尼泊尔,1,0,1,0
20200309,NZ,新西兰,5,0,0,0
20200309,OM,阿曼,18,0,2,0
20200309,PE,秘鲁,7,0,0,0
20200309,PH,菲律宾,20,0,2,1
20200309,PK,巴基斯坦,7,0,1,0
20200309,PL,波兰,16,0,0,0
20200309,PS,巴勒斯坦,19,0,0,0
20200309,PT,葡萄牙,30,0,0,0
20200309,PY,巴拉圭,1,0,0,0
20200309,QA,卡塔尔,15,0,0,0
20200309,RO,罗马尼亚,15,0,3,0
20200309,RS,塞尔维亚,1,0,0,0
20200309,RU,俄罗斯,20,0,2,0
20200309,SA,沙特阿拉伯,15,0,0,0
20200309,SE,瑞典,248,0,0,0
20200309,SG,新加坡,160,0,90,0
20200309,SI,斯洛文尼亚,16,0,0,0
20200309,SK,斯洛伐克,5,0,0,0
20200309,SM,圣马力诺,36,0,0,1
20200309,SN,塞内加尔,4,0,0,0
20200309,TG,多哥,1,0,0,0
20200309,TH,泰国,50,0,33,1
20200309,TN,突尼斯,2,0,0,0
20200309,UA,乌克兰,1,0,0,0
20200309,US,美国,572,0,10,22
20200309,VA,梵蒂冈,1,0,0,0
20200309,VN,越南,30,0,16,0
20200309,ZA,南非,3,0,0,0
20200310,AD,安道尔,1,0,1,0
20200310,AE,阿联酋,74,0,17,0
20200310,AF,阿富汗,5,0,0,0
20200310,AL,阿尔巴尼亚,6,0,0,0
20200310,AM,亚美尼亚,1,0,0,0
20200310,AR,阿根廷,17,0,0,1
20200310,AT,奥地利,157,0,0,0
20200310,AU,澳大利亚,101,0,22,3
20200310,AZ,阿塞拜疆,11,0,0,0
20200310,BA,波黑,5,0,0,0
20200310,BD,孟加拉国,3,0,0,0
20200310,BE,比利时,267,0,1,0
20200310,BF,布基纳法索,2,0,0,0
20200310,BG,保加利亚,4,0,0,0
20200310,BH,巴林,109,0,14,0
20200310,BL,圣巴泰勒米,1,0,0,0
20200310,BN,文莱,6,0,0,0
20200310,BR,巴西,30,0,0,0
20200310,BT,不丹,1,0,0,0
20200310,BY,白俄罗斯,9,0,0,0
20200310,CA,加拿大,72,0,8,1
20200310,CD,刚果（金）,1,0,0,0
20200310,CH,瑞士,476,0,3,3
20200310,CL,智利,13,0,0,0
20200310,CM,喀麦隆,2,0,0,0
20200310,CN,中国,80955,285,61567,3162
20200310,CO,哥伦比亚,3,0,0,0
20200310,CR,哥斯达黎加,9,0,0,0
20200310,CY,塞浦路斯,2,0,0,0
20200310,CZ,捷克,40,0,0,0
20200310,DE,德国,1139,0,18,2
20200310,DK,丹麦,156,0,1,0
20200310,DO,多米尼加,1,0,0,0
20200310,DZ,阿尔及利亚,20,0,0,0
20200310,EC,厄瓜多尔,15,0,0,0
20200310,EE,爱沙尼亚,12,0,0,0
20200310,EG,埃及,59,0,12,1
20200310,ES,西班牙,1648,0,30,35
20200310,FI,芬兰,40,0,1,0
20200310,FO,法罗群岛,1,0,0,0
20200310,FR,法国,1606,0,12,30
20200310,GB,英国,373,0,18,6
20200310,GE,格鲁吉亚,15,0,0,0
20200310,GF,法属圭亚那,5,0,0,0
20200310,GI,直布罗陀,1,0,0,0
20200310,GR,希腊,89,0,0,0
20200310,HR,克罗地亚,13,0,0,0
20200310,HU,匈牙利,9,0,0,0
20200310,ID,印度尼西亚,27,0,0,0
20200310,IE,爱尔兰,24,0,0,0
20200310,IL,以色列,58,0,2,0
20200310,IN,印度,59,0,3,0
20200310,IQ,伊拉克,67,0,9,7
20200310,IR,伊朗,8042,0,2731,291
20200310,IS,冰岛,60,0,1,0
20200310,IT,意大利,9172,0,724,463
20200310,JO,约旦,1,0,0,0
20200310,JP,日本,1307,0,346,17
20200310,KH,柬埔寨,3,0,1,0
20200310,KR,韩国,7513,0,247,80
20200310,KW,科威特,69,0,0,0
20200310,LB,黎巴嫩,41,0,1,1
20200310,LI,列支敦士登,1,0,0,0
20200310,LK,斯里兰卡,1,0,1,0
20200310,LT,立陶宛,1,0,0,0
20200310,LU,卢森堡,5,0,0,0
20200310,LV,拉脱维亚,8,0,0,0
20200310,MA,摩洛哥,3,0,0,1
20200310,MC,摩纳哥,1,0,0,0
20200310,MD,摩尔多瓦,1,0,0,0
20200310,MF,圣马丁,2,0,0,0
20200310,MK,北马其顿,7,0,0,0
20200310,MN,蒙古,1,0,0,0
20200310,MQ,马提尼克,2,0,0,0
20200310,MT,马耳他,3,0,0,0
20200310,MV,马尔代夫,6,0,0,0
20200310,MX,墨西哥,7,0,1,0
20200310,MY,马来西亚,129,0,24,0
20200310,NG,尼日利亚,2,0,0,0
20200310,NL,荷兰,382,0,0,3
20200310,NO,挪威,176,0,0,0
20200310,NP,尼泊尔,1,0,1,0
20200310,NZ,新西兰,5,0,0,0
20200310,OM,阿曼,18,0,2,0
20200310,PA,巴拿马,1,0,0,0
20200310,PE,秘鲁,9,0,0,0
20200310,PH,菲律宾,35,0,2,1
20200310,PK,巴基斯坦,18,0,1,0
20200310,PL,波兰,18,0,0,0
20200310,PS,巴勒斯坦,25,0,0,0
20200310,PT,葡萄牙,30,0,0,0
20200310,PY,巴拉圭,1,0,0,0
20200310,QA,卡塔尔,18,0,0,0
20200310,RO,罗马尼亚,17,0,3,0
20200310,RS,塞尔维亚,4,0,0,0
20200310,RU,俄罗斯,20,0,2,0
20200310,SA,沙特阿拉伯,20,0,0,0
20200310,SE,瑞典,326,0,0,0
20200310,SG,新加坡,166,0,90,0
20200310,SI,斯洛文尼亚,25,0,0,0
20200310,SK,斯洛伐克,7,0,0,0
20200310,SM,圣马力诺,51,0,0,2
20200310,SN,塞内加尔,4,0,0,0
20200310,TG,多哥,1,0,0,0
20200310,TH,泰国,53,0,33,1
20200310,TN,突尼斯,5,0,0,0
20200310,UA,乌克兰,1,0,0,0
20200310,US,美国,717,0,10,26
20200310,VA,梵蒂冈,1,0,0,0
20200310,VN,越南,34,0,16,0
20200310,ZA,南非,7,0,0,0
20200311,AD,安道尔,1,0,1,0
20200311,AE,阿联酋,74,0,17,0
20200311,AF,阿富汗,7,0,0,0
20200311,AL,阿尔巴尼亚,12,0,0,1
20200311,AM,亚美尼亚,1,0,0,0
20200311,AR,阿根廷,17,0,0,1
20200311,AT,奥地利,206,0,2,0
20200311,AU,澳大利亚,117,0,22,3
20200311,AZ,阿塞拜疆,11,0,0,0
20200311,BA,波黑,7,0,0,0
20200311,BD,孟加拉国,3,0,0,0
20200311,BE,比利时,314,0,1,1
20200311,BF,布基纳法索,2,0,0,0
20200311,BG,保加利亚,6,0,0,0
20200311,BH,巴林,189,0,30,0
20200311,BL,圣巴泰勒米,1,0,0,0
20200311,BN,文莱,11,0,0,0
20200311,BO,玻利维亚,2,0,0,0
20200311,BR,巴西,34,0,0,0
20200311,BT,不丹,1,0,0,0
20200311,BY,白俄罗斯,12,0,3,0
20200311,CA,加拿大,95,0,8,1
20200311,CD,刚果（金）,1,0,0,0
20200311,CH,瑞士,645,0,3,4
20200311,CL,智利,17,0,0,0
20200311,CM,喀麦隆,2,0,0,0
20200311,CN,中国,80992,253,62887,3173
20200311,CO,哥伦比亚,3,0,0,0
20200311,CR,哥斯达黎加,13,0,0,0
20200311,CY,塞浦路斯,2,0,0,0
20200311,CZ,捷克,61,0,0,0
20200311,DE,德国,1565,0,18,3
20200311,DK,丹麦,340,0,1,0
20200311,DO,多米尼加,5,0,0,0
20200311,DZ,阿尔及利亚,20,0,0,0
20200311,EC,厄瓜多尔,15,0,0,0
20200311,EE,爱沙尼亚,13,0,0,0
20200311,EG,埃及,59,0,26,1
20200311,ES,西班牙,2174,0,183,49
20200311,FI,芬兰,59,0,1,0
20200311,FO,法罗群岛,2,0,0,0
20200311,FR,法国,1784,0,12,33
20200311,GB,英国,456,0,18,6
20200311,GE,格鲁吉亚,23,0,0,0
20200311,GF,法属圭亚那,5,0,0,0
20200311,GG,格恩西岛,1,0,0,0
20200311,GI,直布罗陀,1,0,0,0
20200311,GR,希腊,89,0,0,0
20200311,HN,洪都拉斯,2,0,0,0
20200311,HR,克罗地亚,16,0,0,0
20200311,HU,匈牙利,13,0,0,0
20200311,ID,印度尼西亚,34,0,0,1
20200311,IE,爱尔兰,34,0,0,0
20200311,IL,以色列,75,0,4,0
20200311,IN,印度,62,0,3,1
20200311,IQ,伊拉克,71,0,9,7
20200311,IR,伊朗,9000,0,2731,354
20200311,IS,冰岛,85,0,1,0
20200311,IT,意大利,10293,0,1004,631
20200311,JM,牙买加,1,0,0,0
20200311,JO,约旦,1,0,0,0
20200311,JP,日本,1324,0,475,21
20200311,KH,柬埔寨,3,0,1,0
20200311,KR,韩国,7755,0,288,65
20200311,KW,科威特,72,0,2,0
20200311,LB,黎巴嫩,59,0,1,2
20200311,LI,列支敦士登,1,0,0,0
20200311,LK,斯里兰卡,2,0,1,0
20200311,LT,立陶宛,3,0,0,0
20200311,LU,卢森堡,5,0,0,0
20200311,LV,拉脱维亚,10,0,0,0
20200311,MA,摩洛哥,5,0,0,1
20200311,MC,摩纳哥,1,0,0,0
20200311,MD,摩尔多瓦,1,0,0,0
20200311,MF,圣马丁,2,0,0,0
20200311,MK,北马其顿,7,0,0,0
20200311,MN,蒙古,1,0,0,0
20200311,MQ,马提尼克,2,0,0,0
20200311,MT,马耳他,6,0,0,0
20200311,MV,马尔代夫,6,0,0,0
20200311,MX,墨西哥,7,0,1,0
20200311,MY,马来西亚,149,0,26,0
20200311,NG,尼日利亚,2,0,0,0
20200311,NL,荷兰,503,0,0,5
20200311,NO,挪威,436,0,0,0
20200311,NP,尼泊尔,1,0,1,0
20200311,NZ,新西兰,5,0,0,0
20200311,OM,阿曼,18,0,9,0
20200311,PA,巴拿马,8,0,0,1
20200311,PE,秘鲁,11,0,0,0
20200311,PH,菲律宾,49,0,2,1
20200311,PK,巴基斯坦,20,0,1,0
20200311,PL,波兰,25,0,0,0
20200311,PS,巴勒斯坦,30,0,0,0
20200311,PT,葡萄牙,59,0,0,0
20200311,PY,巴拉圭,2,0,0,0
20200311,QA,卡塔尔,24,0,0,0
20200311,RE,留尼汪,1,0,0,0
20200311,RO,罗马尼亚,31,0,5,0
20200311,RS,塞尔维亚,12,0,0,0
20200311,RU,俄罗斯,20,0,3,0
20200311,SA,沙特阿拉伯,21,0,0,0
20200311,SE,瑞典,473,0,0,0
20200311,SG,新加坡,178,0,96,0
20200311,SI,斯洛文尼亚,47,0,0,0
20200311,SK,斯洛伐克,7,0,0,0
20200311,SM,圣马力诺,62,0,0,2
20200311,SN,塞内加尔,4,0,0,0
20200311,TG,多哥,1,0,0,0
20200311,TH,泰国,59,0,34,1
20200311,TN,突尼斯,5,0,0,0
20200311,TR,土耳其,1,0,0,0
20200311,UA,乌克兰,1,0,0,0
20200311,US,美国,1004,0,10,31
20200311,VA,梵蒂冈,1,0,0,0
20200311,VN,越南,38,0,16,0
20200311,ZA,南非,13,0,1,0
20200312,AD,安道尔,1,0,1,0
20200312,AE,阿联酋,85,0,17,0
20200312,AF,阿富汗,7,0,0,0
20200312,AL,阿尔巴尼亚,15,0,0,1
20200312,AM,亚美尼亚,4,0,0,0
20200312,AR,阿根廷,21,0,0,1
20200312,AT,奥地利,302,0,4,1
20200312,AU,澳大利亚,159,0,24,3
20200312,AZ,阿塞拜疆,15,0,3,1
20200312,BA,波黑,11,0,0,0
20200312,BD,孟加拉国,3,0,0,0
20200312,BE,比利时,399,0,1,3
20200312,BF,布基纳法索,2,0,0,0
20200312,BG,保加利亚,10,0,0,1
20200312,BH,巴林,195,0,35,0
20200312,BL,圣巴泰勒米,1,0,0,0
20200312,BN,文莱,25,0,0,0
20200312,BO,玻利维亚,2,0,0,0
20200312,BR,巴西,52,0,0,0
20200312,BT,不丹,1,0,0,0
20200312,BY,白俄罗斯,12,0,3,0
20200312,CA,加拿大,117,0,8,1
20200312,CD,刚果（金）,1,0,0,0
20200312,CH,瑞士,815,0,4,4
20200312,CI,科特迪瓦,1,0,0,0
20200312,CL,智利,23,0,0,0
20200312,CM,喀麦隆,2,0,0,0
20200312,CN,中国,81003,147,64216,3180
20200312,CO,哥伦比亚,9,0,0,0
20200312,CR,哥斯达黎加,22,0,0,0
20200312,CU,古巴,3,0,0,0
20200312,CY,塞浦路斯,6,0,0,0
20200312,CZ,捷克,94,0,0,0
20200312,DE,德国,2078,0,35,3
20200312,DK,丹麦,617,0,1,0
20200312,DO,多米尼加,5,0,0,0
20200312,DZ,阿尔及利亚,25,0,8,1
20200312,EC,厄瓜多尔,17,0,0,0
20200312,EE,爱沙尼亚,16,0,0,0
20200312,EG,埃及,67,0,27,1
20200312,ES,西班牙,2968,0,183,64
20200312,FI,芬兰,65,0,1,0
20200312,FO,法罗群岛,2,0,0,0
20200312,FR,法国,2284,0,12,48
20200312,GB,英国,590,0,19,10
20200312,GE,格鲁吉亚,24,0,0,0
20200312,GF,法属圭亚那,5,0,0,0
20200312,GG,格恩西岛,1,0,0,0
20200312,GI,直布罗陀,1,0,0,0
20200312,GR,希腊,99,0,0,1
20200312,HN,洪都拉斯,2,0,0,0
20200312,HR,克罗地亚,19,0,0,0
20200312,HU,匈牙利,13,0,0,0
20200312,ID,印度尼西亚,34,0,2,1
20200312,IE,爱尔兰,43,0,0,1
20200312,IL,以色列,127,0,4,0
20200312,IN,印度,74,0,4,1
20200312,IQ,伊拉克,73,0,15,8
20200312,IR,伊朗,10075,0,3276,429
20200312,IS,冰岛,109,0,1,0
20200312,IT,意大利,12462,0,1045,827
20200312,JM,牙买加,1,0,0,0
20200312,JO,约旦,1,0,0,0
20200312,JP,日本,1387,0,511,26
20200312,KH,柬埔寨,5,0,1,0
20200312,KR,韩国,7869,0,333,66
20200312,KW,科威特,80,0,5,0
20200312,LB,黎巴嫩,61,0,1,3
20200312,LI,列支敦士登,1,0,0,0
20200312,LK,斯里兰卡,3,0,1,0
